State_Plot,LAT,LON,n
692566,35.507284,-119.909972,1
692576,38.975779,-120.931138,1
692626,35.668694,-118.634411,1
692656,36.537135,-120.682218,2
692666,36.330144,-119.317927,2
692686,39.324754,-122.68059,2
692696,39.587128,-123.300166,1
692726,33.276248,-117.286502,2
692736,34.048438,-115.10516200000001,2
692746,41.551105,-123.925347,1
692756,40.346171,-121.456701,1
692776,39.685865,-122.000955,1
692806,41.444144,-123.930973,2
692856,36.648303,-119.155722,2
692876,34.593373,-118.263992,2
692896,35.403256,-116.336225,2
692906,36.626595,-117.537028,2
693006,37.98797,-120.757504,2
693056,36.875519,-117.419589,2
693066,36.69969,-118.346288,2
693116,35.367785,-118.217947,2
693136,37.451858,-118.242493,2
693146,36.454048,-118.90421,2
693156,41.599761,-122.103356,2
693196,39.93623,-120.191247,1
693216,34.245346,-116.946344,2
693286,38.331998,-120.704023,2
693306,38.776196,-122.121598,2
693326,38.22633,-122.92367,1
693346,35.370202,-117.383615,2
693356,41.831473,-122.005831,2
693376,40.74388,-120.098581,1
693386,37.512387,-118.602989,1
693396,34.856291,-117.828189,2
693416,36.621417,-119.878667,2
693436,34.791276,-117.246601,1
693486,36.230365,-121.032618,2
693506,33.955724,-115.222936,2
693666,33.900908,-118.167777,2
693686,33.749294,-117.599438,2
693716,40.429604,-122.304384,2
693766,35.591318,-119.510611,1
693786,40.074513,-122.941288,2
693806,40.955385,-123.650803,2
693836,39.757284,-120.173152,2
693866,36.724895,-121.758178,2
693886,41.006318,-123.315928,1
693896,38.192196,-119.572407,2
693976,35.055438,-120.182951,2
694026,35.856901,-117.40507,2
694036,34.399973,-118.697739,1
694056,38.531917,-123.231575,2
694066,35.293293,-117.086944,2
694076,35.691039,-117.459444,1
694186,37.255563,-121.590857,2
694306,38.276025,-119.448149,2
694336,38.288362,-122.593044,1
694346,39.109222,-120.221995,1
694356,40.576641,-121.204753,1
694366,35.44236,-119.961818,2
694396,36.777922,-117.598342,2
694406,36.57069,-117.013685,2
694426,40.579772,-121.158697,1
694456,38.112053,-119.692947,2
694466,33.674447,-116.250493,2
694486,38.377812,-122.168239,1
694516,35.934946,-120.284147,1
694536,41.346667,-121.765234,2
694546,38.851071,-120.351911,1
694596,32.561968,-116.835963,2
694606,34.393418,-117.171929,2
694616,34.965423,-116.011945,1
694666,35.760099,-120.893324,2
694726,35.471596,-118.025098,2
694746,38.414901,-123.027674,2
694836,33.816432,-114.981822,2
694846,38.073449,-119.438598,1
694876,39.716485,-120.135663,2
694926,36.350776,-121.184541,2
694936,40.308565,-120.35721,2
694966,35.576168,-116.105224,2
694986,35.147709,-115.138874,1
695036,40.418173,-120.04321,2
695076,35.440385,-120.111687,1
695096,34.098347,-116.4196,2
695136,37.2018,-121.704415,2
695156,38.094794,-119.169579,2
695166,36.438414,-120.334268,1
695176,41.917217,-122.447429,2
695186,41.856184,-123.342936,1
695216,34.242063,-115.245896,1
695256,38.348585,-122.160528,1
695286,35.81451,-116.400484,1
695306,37.597253,-120.289525,2
695356,41.208889,-120.012045,2
695366,34.286825,-117.195006,2
695416,35.564103,-119.906641,2
695446,40.597459,-122.611176,2
695466,34.836143,-120.581466,2
695476,37.133591,-118.986916,1
695516,38.254687,-119.947384,2
695546,36.47529,-120.308454,1
695556,40.776911,-121.828489,2
695566,38.529865,-122.277145,2
695596,37.787776,-121.54867,1
695686,40.113272,-122.723474,1
695696,35.606775,-120.773854,2
695706,39.420582,-122.376369,2
695826,38.010468,-120.444113,2
695846,33.45318,-116.35818,2
695856,35.908045,-119.641785,2
695866,38.324643,-122.306897,2
695896,38.640437,-119.766545,2
695926,35.107413,-116.822227,1
695946,40.857198,-123.202025,2
695966,36.048345,-117.54716,2
695976,36.376387,-120.088527,2
695986,37.536495,-121.396438,2
696006,39.046414,-120.739605,2
696076,37.66109,-121.02077,2
696086,39.288883,-120.299804,2
696106,40.181067,-120.244491,2
696136,34.558453,-115.82834,1
696146,33.799288,-116.45295,2
696186,40.174128,-122.714514,2
696216,33.961637,-116.100569,2
696236,35.981334,-119.654045,1
696276,32.835279,-117.193245,1
696326,37.491775,-119.059092,2
696336,36.529727,-117.091045,2
696396,39.565679,-121.476645,2
696426,36.708709,-117.771627,1
696526,38.331044,-121.625245,2
696546,40.942503,-121.946014,1
696646,36.71607,-119.129079,1
696656,33.58256,-115.191993,2
696666,34.043644,-117.6769,1
696686,36.923167,-117.384869,1
696736,33.276247,-114.834991,2
696766,40.90552,-124.084626,2
696776,39.485654,-120.514125,2
696796,41.127598,-121.377271,2
696806,40.866444,-120.32789,2
696826,41.49049,-123.214977,2
696836,36.674432,-117.397556,2
696846,39.5368,-121.79483,2
696936,36.904445,-118.116942,2
696956,35.50173,-120.288934,2
696976,41.154153,-123.343108,2
697016,35.185944,-119.121851,2
697056,36.664255,-120.540875,2
697076,41.841294,-123.146125,2
697146,41.042288,-121.299419,1
697156,41.288315,-120.745061,1
697166,37.201686,-118.427035,2
697206,36.150137,-118.822949,1
697236,36.467808,-120.488053,1
697296,39.805988,-120.235021,2
697306,34.476672,-115.765526,2
697316,38.041626,-121.757895,2
697336,35.448177,-116.126666,2
697406,35.681102,-116.485942,2
697516,37.144633,-121.165619,1
697526,34.659261,-116.669344,1
697586,34.890847,-115.71952,2
697636,37.48353,-119.296952,2
697646,39.342432,-121.327965,2
697666,34.614264,-117.70662,2
697706,33.846591,-116.116215,1
697736,38.537971,-120.605706,2
697756,36.119304,-116.766167,1
697816,36.761326,-120.880469,2
697866,35.785248,-119.606531,2
697926,41.296426,-121.128097,1
697936,41.04918,-122.349752,1
697946,41.639495,-124.084753,2
697966,40.926501,-121.805313,2
697986,39.421831,-122.946056,1
698006,36.642657,-120.804718,2
698026,34.566287,-117.846751,2
698036,40.013962,-121.861454,1
698096,36.730427,-117.537913,1
698126,41.203611,-123.392149,2
698146,35.228683,-117.757069,1
698156,40.446534,-121.144441,2
698176,41.210526,-122.134696,1
698186,36.518198,-117.321626,2
698196,33.73134,-115.150126,2
698206,36.788794,-120.928784,2
698216,35.30763,-118.156543,1
698236,36.228373,-120.657359,2
698276,37.192706,-117.556077,1
698286,36.55232,-118.284406,1
698346,36.46693,-118.993695,1
698406,35.959239,-119.442585,2
698456,36.728549,-117.12436,2
698476,41.791927,-121.613874,2
698506,37.77427,-118.801096,2
698516,41.442659,-121.964221,1
698526,36.999482,-118.113046,1
698536,37.834224,-120.221077,2
698546,40.680286,-124.069046,2
698566,34.04176,-117.898598,2
698616,37.390203,-118.853268,1
698636,34.711786,-116.230706,2
698676,41.805459,-120.643913,2
698696,36.999521,-121.215611,2
698706,34.25994,-117.671666,1
698746,41.106931,-123.06846,1
698756,32.975192,-114.987143,2
698766,35.64027,-119.918708,1
698826,37.102705,-120.153376,2
698866,36.141001,-117.321828,1
698906,34.584305,-118.499617,2
698956,35.309151,-119.400004,2
698966,41.223204,-123.575905,2
698976,41.008345,-120.009786,2
699006,41.776109,-120.081124,1
699066,33.585459,-115.23523,1
699086,33.18496,-115.243761,2
699116,38.893218,-120.139005,2
699126,39.179039,-120.1404,1
699196,41.109994,-123.544244,2
699246,38.149844,-120.436699,1
699266,35.176875,-118.425264,2
699276,40.195278,-122.460716,2
699346,33.454811,-117.358386,1
699436,38.651737,-121.281989,2
699506,38.270087,-119.020999,2
699576,41.708275,-122.224367,2
699596,35.653787,-117.419447,2
699646,35.146312,-118.551496,2
699726,40.597993,-121.054672,2
699756,35.493907,-115.751028,2
699786,35.095331,-118.608308,2
699796,38.388376,-121.944885,2
699816,36.013896,-118.163379,2
699826,39.578998,-120.87969,2
699836,35.742807,-120.28527,2
699876,35.054348,-115.684531,2
699896,41.204421,-121.378404,2
699906,34.928416,-115.859077,2
699926,35.475679,-120.52741,1
699956,34.879812,-118.512851,2
700006,38.736338,-121.801281,2
700066,40.151104,-122.460654,1
700096,37.962442,-118.708017,2
700116,32.713317,-116.546445,2
700136,35.541069,-119.666006,1
700146,36.064706,-117.692997,2
700236,35.444133,-119.198876,1
700246,40.605039,-123.205233,1
700256,33.55076,-117.181202,2
700346,33.397573,-116.533593,2
700356,40.002944,-123.386038,2
700396,39.667071,-122.565897,2
700406,38.843905,-120.245865,2
700436,38.037165,-122.954534,2
700486,37.051397,-120.808068,2
700506,33.526711,-116.123592,1
700516,39.613104,-122.18124,1
700536,36.934862,-121.408878,1
700556,40.082235,-120.641114,2
700566,33.86952,-116.180163,2
700576,36.133522,-116.532167,2
700626,35.81365,-119.753696,2
700776,37.323488,-120.233518,1
700796,38.516168,-121.184263,2
700826,36.231701,-117.000863,2
700846,41.021914,-124.057418,2
700856,35.34983,-118.061648,2
700886,37.0897,-120.843427,2
700926,35.275425,-116.356831,2
700986,39.302045,-121.797429,1
700996,41.499635,-120.289089,2
701026,38.594176,-122.421517,2
701036,36.882833,-119.094603,2
701046,36.305632,-116.301286,2
701056,38.779401,-121.720539,1
701086,33.710806,-117.849263,2
701096,37.886249,-122.070952,1
701126,34.170086,-114.608565,2
701156,34.444259,-115.62474,2
701186,37.938857,-122.765895,2
701226,35.064514,-116.903956,2
701236,37.726096,-120.994851,2
701286,40.01107,-123.343364,1
701296,34.575904,-116.663206,2
701336,39.844373,-120.771046,2
701406,35.061203,-120.546708,1
701456,37.402895,-122.247929,2
701516,34.73554,-114.905969,2
701656,38.844304,-122.791696,2
701666,33.17615,-115.466874,2
701686,40.710117,-122.225668,2
701716,41.663222,-123.643249,1
701736,35.093437,-119.002259,2
701746,36.894519,-120.118529,2
701776,34.459858,-114.876207,2
701826,37.551021,-120.806469,2
701836,36.413683,-116.915512,1
701846,37.059628,-121.287655,1
701886,41.584984,-121.961421,2
701906,36.830416,-117.202024,1
701946,36.968083,-117.731787,2
702016,34.234229,-118.127798,1
702056,37.628581,-119.173917,1
702066,33.607506,-116.960227,2
702106,37.396469,-121.300152,1
702166,37.664875,-119.922276,2
702176,37.978189,-119.47886,2
702196,39.267345,-123.106159,2
702206,37.407093,-119.793099,2
702286,36.981267,-119.264873,2
702296,33.970841,-116.594496,2
702346,35.962556,-118.411197,1
702466,40.79127,-122.953538,2
702486,37.691796,-118.485028,2
702556,33.300077,-115.499765,2
702586,34.688187,-115.616701,2
702596,34.074368,-117.035348,2
702616,35.66987,-115.885438,1
702626,38.472567,-121.514259,2
702686,35.963201,-118.6388,1
702776,40.896611,-120.905158,1
702806,41.737157,-121.821403,1
702846,40.287346,-120.630088,2
702876,39.382475,-122.878647,2
702916,41.876736,-122.731629,2
702966,34.526067,-115.627609,2
702996,37.639938,-122.115685,2
703016,38.225057,-121.756129,2
703036,34.401716,-115.59092,2
703046,38.438113,-120.798661,2
703066,40.551183,-123.939884,1
703156,34.96309,-118.212766,2
703176,33.762534,-114.677424,1
703206,36.377615,-119.14368,2
703216,33.871856,-115.102255,2
703316,40.400151,-121.135087,1
703356,38.500071,-122.687645,2
703386,37.925197,-120.555414,2
703446,36.802727,-121.471455,2
703506,35.927792,-118.668393,2
703516,40.281666,-124.343711,1
703566,36.984239,-119.280584,1
703596,38.335869,-121.691686,1
703646,36.551446,-118.353489,2
703656,40.440411,-120.927706,2
703696,34.362062,-115.79172,1
703716,39.624682,-120.023248,2
703736,38.910141,-122.050376,1
703756,41.379376,-121.186791,2
703796,32.760096,-116.250711,2
703806,37.996916,-122.316348,2
703816,35.871967,-116.880469,1
703836,40.471472,-122.359338,1
703866,37.002402,-117.336444,2
703886,34.45332,-118.593139,2
703896,32.730222,-114.933397,1
703906,35.980453,-120.858664,2
703996,32.894576,-115.208099,2
704036,35.89697,-117.436133,1
704046,38.147248,-119.446335,2
704056,39.462732,-121.468513,1
704066,36.708816,-121.858304,2
704086,35.051704,-115.94384,2
704136,35.377633,-117.151663,1
704156,38.693201,-123.110478,1
704166,35.880122,-120.176095,2
704186,41.866737,-120.709821,1
704196,35.056328,-120.483039,2
704226,36.325294,-119.38267,1
704236,34.984525,-119.145438,1
704256,35.86575,-118.583868,2
704266,34.638882,-117.131128,2
704296,40.136014,-122.164918,2
704306,34.949797,-114.817747,1
704316,37.199824,-118.552394,1
704326,34.004761,-118.0562,2
704336,41.847533,-122.219385,1
704366,35.947733,-121.132039,2
704396,34.564172,-120.501733,2
704416,33.58666,-117.107511,1
704436,38.956393,-122.897986,1
704446,36.142032,-119.781132,2
704476,41.56565,-120.973753,1
704566,34.963473,-119.865236,2
704586,35.658442,-119.075834,2
704616,40.572715,-120.102712,1
704686,35.750551,-117.02214,2
704696,41.264369,-120.081884,2
704716,34.57209,-116.779608,2
704756,34.766211,-116.865158,1
704776,38.475042,-121.840976,2
704796,41.761577,-120.37786,1
704816,40.575932,-123.827861,1
704896,37.247231,-118.23319,2
704916,34.821297,-115.081816,1
705026,38.53748,-122.058263,2
705056,39.244852,-120.277233,1
705086,38.824203,-121.314687,2
705116,39.276442,-122.942283,1
705136,35.190669,-116.765061,2
705186,34.109712,-115.624423,2
705206,34.707688,-119.693998,2
705226,40.304397,-123.837101,1
705256,33.518777,-115.001786,2
705266,35.443909,-117.505606,2
705326,35.84425,-116.608428,2
705356,35.29501,-119.655596,2
705386,39.44949,-120.398373,2
705406,34.901495,-115.133786,2
705426,37.142187,-121.218593,2
705436,35.502646,-115.983139,2
705456,35.055312,-116.844031,1
705486,37.202141,-121.590105,1
705496,35.553693,-120.655263,1
705536,36.038524,-120.04058,2
705556,34.223279,-118.401515,2
705566,37.7927,-122.140102,2
705596,35.203414,-118.688202,2
705606,35.183602,-120.157151,2
705646,34.828351,-116.5425,2
705666,38.776819,-122.256582,2
705696,35.509761,-119.497716,2
705726,38.568534,-121.796809,2
705736,37.384279,-120.273916,1
705746,34.811998,-116.903273,2
705756,32.984192,-114.815015,1
705796,35.063184,-119.440897,2
705806,35.731397,-116.282094,1
705816,36.883267,-119.716422,2
705866,36.050259,-120.717253,1
705886,40.17123,-120.65849,1
705906,40.37212,-120.117759,1
705946,35.69262,-119.22158399999999,2
705976,35.890935,-120.453744,1
705986,33.05606,-114.985442,1
706006,32.814042,-116.307181,2
706036,34.417505,-117.902864,2
706046,41.373065,-120.122197,2
706076,39.695591,-120.520099,2
706106,34.721452,-115.65094,2
706126,40.560879,-124.0202,1
706146,34.415705,-116.721381,2
706166,35.073803,-116.436719,2
706246,36.10563,-119.688185,2
706266,36.060445,-120.91799,1
706366,33.910087,-115.64342,2
706386,35.61868,-117.396712,2
706406,33.911493,-117.010194,2
706456,38.917445,-121.529902,2
706466,36.249864,-117.464248,2
706506,37.975868,-119.76798,2
706516,34.150558,-118.117605,1
706556,36.626028,-120.033246,1
706576,35.518061,-118.386693,2
706586,38.347163,-119.190159,2
706606,37.490321,-121.895543,1
706616,41.184162,-120.06119,2
706746,34.506359,-116.156136,1
706766,34.645336,-114.541688,1
706786,35.375533,-120.751469,2
706796,39.059334,-121.176943,1
706836,38.642041999999996,-122.105166,2
706876,37.244239,-121.83462,2
706896,40.872709,-122.54883,2
706926,33.213651,-117.066715,2
706946,37.251281,-120.22809,2
706976,38.196676,-121.853168,1
706986,38.478437,-122.066495,2
707016,38.892598,-122.616256,1
707046,37.854811,-121.466302,2
707076,41.737622,-122.158115,1
707096,34.106141,-116.541128,1
707196,37.239361,-117.877611,2
707216,38.196417,-119.451706,2
707286,33.063147,-114.816689,2
707296,36.918781,-119.188811,1
707306,35.69579,-117.286433,2
707316,40.640205,-122.500802,1
707346,41.650352,-122.560792,2
707376,39.063012,-121.489636,2
707396,40.842013,-123.809296,2
707426,38.236136,-119.556556,2
707446,41.352439,-120.057763,2
707486,37.71763,-119.374776,1
707496,41.640755,-122.983808,2
707516,33.450535,-116.18007,2
707526,39.199408,-120.084104,1
707546,36.747171,-119.745313,2
707556,35.117047,-117.547062,1
707586,36.411479,-118.232159,1
707616,34.99563,-116.215571,2
707656,35.617462,-117.222076,2
707666,40.814596,-122.619099,1
707676,33.009753,-117.17934,1
707726,35.548949,-119.475115,2
707746,33.180511,-116.735998,1
707766,35.761986,-118.154611,2
707796,34.54018,-116.630313,2
707806,38.979164,-122.855698,1
707836,39.359379,-123.759819,2
707846,34.719953,-115.883317,2
707866,35.793565,-120.285113,1
707876,37.873534,-119.444164,2
707896,37.013692,-120.209922,1
707916,34.201924,-118.113825,2
707976,37.645308,-120.481678,2
708016,37.641269,-120.706322,2
708036,35.341379,-118.276688,1
708086,41.324946,-120.123731,2
708136,35.739797,-116.052933,2
708196,37.159165,-120.053702,1
708206,34.152306,-115.588701,2
708246,34.592147,-116.144833,2
708256,36.842151,-117.395085,1
708286,34.457557,-114.646086,2
708316,39.801269,-121.75781,1
708346,38.49498,-120.671234,1
708396,33.613717,-115.78876,2
708436,35.391441,-116.739407,2
708456,39.545257,-123.10913,2
708486,35.869339,-115.789579,2
708516,40.072518,-122.231718,1
708536,35.170357,-117.227912,1
708546,35.271061,-116.717271,2
708586,34.340067,-116.883133,1
708596,38.758328,-120.94257,2
708616,35.846198,-118.602844,1
708646,40.272019,-123.502349,1
708696,39.553773,-123.590463,1
708706,37.497471,-120.370182,2
708756,38.307499,-120.427291,2
708766,40.792055,-121.091956,1
708776,38.087824,-122.572662,1
708866,34.533668,-120.461249,2
708906,38.970285,-122.051869,2
708926,37.089529,-121.166295,2
708936,38.428669,-121.439859,2
708956,36.697941,-120.122349,2
708986,41.962082,-123.217264,1
709046,37.573334,-121.13551,2
709076,35.4542,-119.014132,2
709086,34.868718,-119.049109,1
709106,41.79302,-122.654997,2
709146,33.017773,-115.245126,2
709186,41.056058,-120.727232,2
709206,36.951716,-118.29175,2
709266,41.649782,-122.20176,2
709286,38.876291,-121.62273,1
709316,40.214435,-123.154749,2
709346,40.031142,-122.666586,1
709366,33.865607,-115.845589,1
709376,39.535113,-120.602006,1
709396,37.982476,-121.642798,1
709426,36.348895,-120.931602,2
709466,36.465334,-116.542533,2
709476,37.004513,-120.332261,2
709496,34.63274,-118.683376,2
709576,34.649018,-116.898917,2
709586,41.780171,-121.734734,2
709626,32.568211,-116.890468,2
709636,33.380937,-115.094929,2
709656,37.55593,-122.093482,1
709726,41.934642,-123.581613,2
709756,41.171238,-120.325533,2
709776,34.648905,-115.480214,2
709816,41.150268,-123.145898,2
709856,35.173072,-115.325403,2
709886,33.158068,-117.301932,2
709946,38.030694,-122.017764,2
709966,36.352828,-118.717615,2
710036,37.814056,-120.3914,2
710046,34.677366,-118.622029,2
710096,36.052708,-121.306717,2
710106,39.915534,-123.227798,2
710116,38.025321,-118.863118,2
710146,34.19135,-117.125536,2
710156,37.22804,-119.419916,2
710226,34.05784,-117.490018,2
710266,33.053427,-117.010898,2
710296,33.10821,-114.727972,2
710376,35.274967,-119.372423,2
710466,35.932721,-119.961745,2
710556,34.295827,-114.585958,2
710596,41.86252,-121.440274,2
710656,36.113346,-117.493902,2
