puid,stratum,STATECD,ESTN_UNIT,STRATUMCD,INTENSITY,EVALID,END_INVYR
66657_53_39,10903053,53,3,109,1,532103,2021
72731_53_43,11203053,53,3,112,1,532103,2021
51754_53_45,11003053,53,3,110,1,532103,2021
86804_53_43,11203053,53,3,112,1,532103,2021
97836_53_69,11303053,53,3,113,1,532103,2021
54929_53_59,601053,53,1,6,1,532003,2020
88230_53_7,5102053,53,2,51,1,532103,2021
75592_53_75,8703053,53,3,87,1,531903,2019
90202_53_65,10503053,53,3,105,1,532103,2021
51217_53_13,7603053,53,3,76,1,532103,2021
93890_53_59,4201053,53,1,42,1,531903,2019
85560_53_59,601053,53,1,6,1,532003,2020
57553_53_63,11203053,53,3,112,1,532103,2021
68315_53_47,5602053,53,2,56,1,532103,2021
98299_53_19,2601053,53,1,26,1,532003,2020
96372_53_65,8603053,53,3,86,1,532103,2021
61441_53_65,11303053,53,3,113,1,532103,2021
95071_53_65,10403053,53,3,104,1,532103,2021
61820_53_65,3001053,53,1,30,1,532003,2020
52247_53_51,3201053,53,1,32,1,532003,2020
83758_53_51,5302053,53,2,53,1,532103,2021
50338_53_73,5703053,53,3,57,1,532103,2021
50345_53_73,5703053,53,3,57,1,532103,2021
50349_53_57,5703053,53,3,57,1,532103,2021
79717_53_47,5102053,53,2,51,1,532103,2021
68531_53_51,2701053,53,1,27,1,532003,2020
87664_53_51,3101053,53,1,31,1,532003,2020
58018_53_61,1101053,53,1,11,1,532003,2020
55240_53_47,7703053,53,3,77,1,532103,2021
68257_53_47,7003053,53,3,70,1,532103,2021
71606_53_47,9903053,53,3,99,1,532103,2021
97482_53_19,3101053,53,1,31,1,532003,2020
82448_53_59,4201053,53,1,42,1,531903,2019
63647_53_15,201053,53,1,2,1,531903,2019
61492_53_21,11203053,53,3,112,1,532103,2021
80389_53_21,11203053,53,3,112,1,532103,2021
93975_53_47,1901053,53,1,19,1,532003,2020
56711_53_75,8703053,53,3,87,1,531903,2019
83524_53_19,3001053,53,1,30,1,532003,2020
65895_53_5,6003053,53,3,60,1,532103,2021
74803_53_47,2401053,53,1,24,1,532003,2020
58055_53_47,11303053,53,3,113,1,532103,2021
66984_53_19,10703053,53,3,107,1,532103,2021
61257_53_65,10503053,53,3,105,1,532103,2021
83273_53_61,11003053,53,3,110,1,532103,2021
88823_53_61,1101053,53,1,11,1,532003,2020
53404_53_47,7603053,53,3,76,1,532103,2021
89285_53_47,5703053,53,3,57,1,532103,2021
68145_53_19,11503053,53,3,115,1,532103,2021
70487_53_65,10803053,53,3,108,1,532103,2021
88126_53_9,10703053,53,3,107,1,532103,2021
67319_53_61,1101053,53,1,11,1,532003,2020
84550_53_47,8703053,53,3,87,1,532103,2021
54431_53_47,10403053,53,3,104,1,532103,2021
82320_53_65,10903053,53,3,109,1,532103,2021
54658_53_7,5803053,53,3,58,1,532103,2021
60094_53_47,11203053,53,3,112,1,532103,2021
63481_53_19,10903053,53,3,109,1,532103,2021
92102_53_65,10603053,53,3,106,1,532103,2021
79341_53_57,7503053,53,3,75,1,532103,2021
64954_53_47,2301053,53,1,23,1,532003,2020
52886_53_47,11203053,53,3,112,1,532103,2021
61534_53_47,10703053,53,3,107,1,532103,2021
50538_53_19,10903053,53,3,109,1,532103,2021
78502_53_51,10603053,53,3,106,1,532103,2021
96965_53_71,11203053,53,3,112,1,532103,2021
76175_53_3,11203053,53,3,112,1,532103,2021
71092_53_49,10903053,53,3,109,1,532103,2021
76305_53_49,11303053,53,3,113,1,532103,2021
89379_53_49,11003053,53,3,110,1,532103,2021
57801_53_41,601053,53,1,6,1,532103,2021
53414_53_41,4402053,53,2,44,1,532103,2021
84756_53_77,11303053,53,3,113,1,532103,2021
70516_53_77,6003053,53,3,60,1,532103,2021
75627_53_5,6003053,53,3,60,1,532103,2021
73026_53_71,11203053,53,3,112,1,532103,2021
86697_53_41,10803053,53,3,108,1,532103,2021
52105_53_41,10203053,53,3,102,1,532103,2021
56216_53_65,7403053,53,3,74,1,532103,2021
80429_53_63,8703053,53,3,87,1,532103,2021
87817_53_41,701053,53,1,7,1,532003,2020
53250_53_75,8703053,53,3,87,1,532103,2021
52308_53_75,8703053,53,3,87,1,531903,2019
75076_53_65,3101053,53,1,31,1,532003,2020
54715_53_65,7603053,53,3,76,1,532103,2021
84831_53_65,5703053,53,3,57,1,532103,2021
89181_53_63,5803053,53,3,58,1,532103,2021
76204_53_19,11103053,53,3,111,1,532103,2021
99752_53_65,11303053,53,3,113,1,532103,2021
94031_53_65,10903053,53,3,109,1,532103,2021
67995_53_65,7203053,53,3,72,1,532103,2021
93772_53_51,3101053,53,1,31,1,532003,2020
71213_53_51,3201053,53,1,32,1,532003,2020
93133_53_65,11703053,53,3,117,1,532103,2021
54223_53_75,8703053,53,3,87,1,532103,2021
64048_53_3,11203053,53,3,112,1,532103,2021
59209_53_3,7603053,53,3,76,1,532103,2021
90453_53_51,5302053,53,2,53,1,532103,2021
62872_53_23,3701053,53,1,37,1,532103,2021
83508_53_61,4602053,53,2,46,1,532103,2021
76429_53_47,3801053,53,1,38,1,532103,2021
87190_53_39,11303053,53,3,113,1,532103,2021
70237_53_41,601053,53,1,6,1,532003,2020
85641_53_47,5102053,53,2,51,1,532103,2021
89836_53_27,7203053,53,3,72,1,532103,2021
76436_53_27,7503053,53,3,75,1,532103,2021
60796_53_33,8703053,53,3,87,1,531903,2019
93480_53_29,8303053,53,3,83,1,532103,2021
86058_53_33,8803053,53,3,88,1,532103,2021
61848_53_63,11203053,53,3,112,1,532103,2021
59225_53_39,11203053,53,3,112,1,532103,2021
65880_53_77,11203053,53,3,112,1,532103,2021
95325_53_1,5703053,53,3,57,1,532103,2021
92979_53_17,11203053,53,3,112,1,532103,2021
68626_53_17,6003053,53,3,60,1,532103,2021
93951_53_63,11203053,53,3,112,1,532103,2021
79894_53_7,11203053,53,3,112,1,532103,2021
95968_53_65,10603053,53,3,106,1,532103,2021
79730_53_47,5002053,53,2,50,1,532103,2021
52601_53_73,10703053,53,3,107,1,532103,2021
75531_53_73,9903053,53,3,99,1,532103,2021
63441_53_17,11203053,53,3,112,1,532103,2021
91328_53_17,11203053,53,3,112,1,532103,2021
93934_53_75,8703053,53,3,87,1,531903,2019
92998_53_43,11203053,53,3,112,1,532103,2021
50509_53_5,11203053,53,3,112,1,532103,2021
85970_53_45,10903053,53,3,109,1,532103,2021
86475_53_77,6003053,53,3,60,1,532103,2021
78559_53_77,6003053,53,3,60,1,532103,2021
75559_53_37,9903053,53,3,99,1,532103,2021
86661_53_75,8703053,53,3,87,1,531903,2019
92319_53_61,7403053,53,3,74,1,532103,2021
79704_53_33,10803053,53,3,108,1,532103,2021
60902_53_75,8703053,53,3,87,1,531903,2019
95728_53_63,11203053,53,3,112,1,532103,2021
55736_53_17,9903053,53,3,99,1,532103,2021
51032_53_17,8703053,53,3,87,1,531903,2019
58741_53_47,8703053,53,3,87,1,531903,2019
76131_53_77,10303053,53,3,103,1,532103,2021
54769_53_73,7503053,53,3,75,1,532103,2021
84452_53_1,11203053,53,3,112,1,532103,2021
78987_53_1,11203053,53,3,112,1,532103,2021
88105_53_65,11303053,53,3,113,1,532103,2021
84830_53_21,11203053,53,3,112,1,532103,2021
96963_53_37,6003053,53,3,60,1,532103,2021
60020_53_47,5602053,53,2,56,1,532103,2021
77630_53_37,11203053,53,3,112,1,532103,2021
66251_53_37,6003053,53,3,60,1,532103,2021
51356_53_37,6003053,53,3,60,1,532103,2021
50181_53_17,11203053,53,3,112,1,532103,2021
57656_53_17,11203053,53,3,112,1,532103,2021
66079_53_7,6603053,53,3,66,1,532103,2021
90539_53_39,7503053,53,3,75,1,532103,2021
89513_53_39,10503053,53,3,105,1,532103,2021
93876_53_57,11003053,53,3,110,1,532103,2021
66231_53_41,301053,53,1,3,1,531903,2019
72030_53_61,10803053,53,3,108,1,532103,2021
55806_53_13,11203053,53,3,112,1,532103,2021
90013_53_71,11203053,53,3,112,1,531903,2019
66952_53_63,9903053,53,3,99,1,532103,2021
79241_53_77,11203053,53,3,112,1,531903,2019
80444_53_7,5602053,53,2,56,1,532103,2021
61811_53_59,201053,53,1,2,1,531903,2019
54265_53_19,5703053,53,3,57,1,532103,2021
84885_53_47,10603053,53,3,106,1,532103,2021
90977_53_47,10503053,53,3,105,1,532103,2021
56026_53_77,11203053,53,3,112,1,532103,2021
67041_53_77,8703053,53,3,87,1,532103,2021
54504_53_77,11203053,53,3,112,1,532103,2021
64761_53_17,11203053,53,3,112,1,532103,2021
96175_53_7,11203053,53,3,112,1,532103,2021
89409_53_9,10603053,53,3,106,1,532103,2021
71517_53_7,5602053,53,2,56,1,532103,2021
54668_53_73,5703053,53,3,57,1,532103,2021
92465_53_77,11203053,53,3,112,1,532103,2021
88595_53_77,11203053,53,3,112,1,531903,2019
79594_53_9,4101053,53,1,41,1,532103,2021
84004_53_9,6503053,53,3,65,1,532103,2021
74617_53_61,8703053,53,3,87,1,531903,2019
98298_53_57,9903053,53,3,99,1,532103,2021
85775_53_5,11203053,53,3,112,1,532103,2021
94975_53_5,11203053,53,3,112,1,532103,2021
99658_53_73,901053,53,1,9,1,532003,2020
97289_53_61,8403053,53,3,84,1,532103,2021
54799_53_59,601053,53,1,6,1,532003,2020
83832_53_15,9703053,53,3,97,1,532103,2021
51585_53_59,3501053,53,1,35,1,532003,2020
77074_53_59,701053,53,1,7,1,532003,2020
54984_53_41,10003053,53,3,100,1,532103,2021
54109_53_15,11003053,53,3,110,1,532103,2021
65928_53_63,11003053,53,3,110,1,532103,2021
74058_53_27,6803053,53,3,68,1,532103,2021
82141_53_47,9003053,53,3,90,1,532103,2021
62703_53_65,10503053,53,3,105,1,532103,2021
87450_53_47,4902053,53,2,49,1,532103,2021
98841_53_47,5402053,53,2,54,1,532103,2021
75684_53_47,2401053,53,1,24,1,532003,2020
50956_53_59,4201053,53,1,42,1,531903,2019
79628_53_59,4402053,53,2,44,1,532103,2021
97894_53_25,6003053,53,3,60,1,532103,2021
90057_53_47,5602053,53,2,56,1,532103,2021
97076_53_33,10703053,53,3,107,1,532103,2021
93641_53_33,4602053,53,2,46,1,532103,2021
76456_53_7,2301053,53,1,23,1,532003,2020
68764_53_61,4702053,53,2,47,1,532103,2021
50731_53_27,5703053,53,3,57,1,532103,2021
80693_53_27,5703053,53,3,57,1,532103,2021
50748_53_49,5703053,53,3,57,1,532103,2021
50751_53_49,5703053,53,3,57,1,532103,2021
50756_53_49,5703053,53,3,57,1,532103,2021
50764_53_49,5703053,53,3,57,1,532103,2021
50822_53_9,5703053,53,3,57,1,532103,2021
99568_53_57,4502053,53,2,45,1,532103,2021
65487_53_5,6003053,53,3,60,1,532103,2021
55205_53_37,2101053,53,1,21,1,532003,2020
96053_53_27,10903053,53,3,109,1,532103,2021
50354_53_57,5703053,53,3,57,1,532103,2021
50369_53_61,5703053,53,3,57,1,532103,2021
50284_53_73,11203053,53,3,112,1,531903,2019
76798_53_53,11003053,53,3,110,1,532103,2021
58627_53_59,501053,53,1,5,1,532003,2020
81599_53_27,1501053,53,1,15,1,532003,2020
73504_53_33,8703053,53,3,87,1,531903,2019
64271_53_53,7403053,53,3,74,1,532103,2021
95146_53_31,11503053,53,3,115,1,532103,2021
87230_53_53,8403053,53,3,84,1,532103,2021
85782_53_41,11303053,53,3,113,1,532103,2021
75601_53_41,10803053,53,3,108,1,532103,2021
57925_53_19,11003053,53,3,110,1,532103,2021
50074_53_77,2401053,53,1,24,1,532003,2020
64304_53_7,5803053,53,3,58,1,532103,2021
69304_53_7,7703053,53,3,77,1,532103,2021
58276_53_37,7703053,53,3,77,1,532103,2021
68981_53_39,11203053,53,3,112,1,532103,2021
57897_53_39,11203053,53,3,112,1,532103,2021
94974_53_73,5903053,53,3,59,1,532103,2021
57387_53_61,10103053,53,3,101,1,532103,2021
96092_53_61,1201053,53,1,12,1,532003,2020
50768_53_39,11303053,53,3,113,1,532103,2021
98054_53_59,601053,53,1,6,1,532003,2020
61897_53_51,10503053,53,3,105,1,532103,2021
50153_53_63,11003053,53,3,110,1,532103,2021
71685_53_63,7303053,53,3,73,1,532103,2021
66375_53_47,11203053,53,3,112,1,532103,2021
95002_53_47,8703053,53,3,87,1,531903,2019
86350_53_37,7603053,53,3,76,1,532103,2021
57580_53_53,6703053,53,3,67,1,532103,2021
82605_53_53,6303053,53,3,63,1,532103,2021
57697_53_63,11203053,53,3,112,1,532103,2021
97929_53_1,11203053,53,3,112,1,532103,2021
98876_53_1,11203053,53,3,112,1,532103,2021
63498_53_1,11203053,53,3,112,1,532103,2021
98112_53_43,11203053,53,3,112,1,532103,2021
93616_53_43,11203053,53,3,112,1,532103,2021
50686_53_49,5703053,53,3,57,1,532103,2021
50717_53_9,5703053,53,3,57,1,532103,2021
79914_53_27,5703053,53,3,57,1,532103,2021
82545_53_71,11203053,53,3,112,1,532103,2021
60239_53_71,11203053,53,3,112,1,532103,2021
83220_53_5,7603053,53,3,76,1,532103,2021
51027_53_5,11203053,53,3,112,1,532103,2021
57994_53_75,7603053,53,3,76,1,532103,2021
88240_53_43,7603053,53,3,76,1,532103,2021
86092_53_17,11203053,53,3,112,1,532103,2021
93547_53_7,11203053,53,3,112,1,532103,2021
90270_53_77,5102053,53,2,51,1,532103,2021
80936_53_77,11403053,53,3,114,1,532103,2021
99579_53_77,11203053,53,3,112,1,532103,2021
55733_53_41,11303053,53,3,113,1,532103,2021
58769_53_1,7603053,53,3,76,1,532103,2021
98940_53_71,7603053,53,3,76,1,532103,2021
52726_53_71,11203053,53,3,112,1,532103,2021
51314_53_19,3201053,53,1,32,1,532003,2020
54509_53_19,7703053,53,3,77,1,532103,2021
88815_53_75,7603053,53,3,76,1,532103,2021
59757_53_19,10903053,53,3,109,1,532103,2021
91975_53_47,2201053,53,1,22,1,532003,2020
91651_53_21,11203053,53,3,112,1,532103,2021
61093_53_57,7503053,53,3,75,1,532103,2021
59343_53_77,7603053,53,3,76,1,532103,2021
80347_53_77,11203053,53,3,112,1,532103,2021
72757_53_73,1901053,53,1,19,1,532003,2020
72398_53_73,9903053,53,3,99,1,532103,2021
78491_53_1,11203053,53,3,112,1,532103,2021
72422_53_1,11203053,53,3,112,1,532103,2021
81484_53_75,8703053,53,3,87,1,531903,2019
74906_53_75,8703053,53,3,87,1,531903,2019
84575_53_13,11203053,53,3,112,1,532103,2021
77325_53_5,11203053,53,3,112,1,532103,2021
54452_53_77,10603053,53,3,106,1,532103,2021
75674_53_39,10503053,53,3,105,1,532103,2021
59950_53_77,11203053,53,3,112,1,532103,2021
70708_53_61,1101053,53,1,11,1,532003,2020
67929_53_57,4602053,53,2,46,1,532103,2021
98711_53_77,11303053,53,3,113,1,532103,2021
85927_53_61,4702053,53,2,47,1,532103,2021
62845_53_71,9903053,53,3,99,1,532103,2021
82782_53_13,11203053,53,3,112,1,532103,2021
94970_53_47,10703053,53,3,107,1,532103,2021
88242_53_47,11203053,53,3,112,1,532103,2021
51729_53_5,8703053,53,3,87,1,532103,2021
73589_53_33,8803053,53,3,88,1,532103,2021
69395_53_21,11203053,53,3,112,1,532103,2021
57423_53_37,7603053,53,3,76,1,532103,2021
60391_53_53,10903053,53,3,109,1,532103,2021
57814_53_25,11203053,53,3,112,1,531903,2019
60383_53_65,10903053,53,3,109,1,532103,2021
90907_53_27,11703053,53,3,117,1,532103,2021
54782_53_25,11203053,53,3,112,1,532103,2021
51650_53_37,4101053,53,1,41,1,532103,2021
74497_53_43,7703053,53,3,77,1,532103,2021
79255_53_47,11203053,53,3,112,1,532103,2021
97625_53_25,9903053,53,3,99,1,532103,2021
81482_53_33,5502053,53,2,55,1,532103,2021
65806_53_27,1401053,53,1,14,1,532003,2020
98532_53_37,7203053,53,3,72,1,532103,2021
77095_53_19,3401053,53,1,34,1,532003,2020
80474_53_73,6603053,53,3,66,1,532103,2021
68717_53_77,2501053,53,1,25,1,532003,2020
95901_53_63,7403053,53,3,74,1,532103,2021
66859_53_77,11203053,53,3,112,1,532103,2021
93897_53_53,6303053,53,3,63,1,532103,2021
59800_53_47,8703053,53,3,87,1,532103,2021
91019_53_25,11203053,53,3,112,1,532103,2021
95687_53_53,9303053,53,3,93,1,532103,2021
54796_53_77,11203053,53,3,112,1,532103,2021
86076_53_49,11003053,53,3,110,1,532103,2021
68201_53_55,5703053,53,3,57,1,532103,2021
87639_53_17,11203053,53,3,112,1,532103,2021
87457_53_51,10203053,53,3,102,1,532103,2021
51400_53_71,8903053,53,3,89,1,532103,2021
58941_53_21,11203053,53,3,112,1,532103,2021
54069_53_33,4602053,53,2,46,1,532103,2021
70116_53_63,8803053,53,3,88,1,532103,2021
97858_53_3,11203053,53,3,112,1,532103,2021
73993_53_3,11203053,53,3,112,1,532103,2021
97055_53_47,11203053,53,3,112,1,532103,2021
58650_53_47,5703053,53,3,57,1,532103,2021
73443_53_47,2301053,53,1,23,1,532003,2020
54046_53_47,3801053,53,1,38,1,531903,2019
84540_53_61,5402053,53,2,54,1,532103,2021
74661_53_61,1101053,53,1,11,1,532003,2020
68783_53_61,4502053,53,2,45,1,532103,2021
64720_53_61,1101053,53,1,11,1,532003,2020
84662_53_61,901053,53,1,9,1,532003,2020
85238_53_61,5502053,53,2,55,1,532103,2021
68739_53_61,4602053,53,2,46,1,532103,2021
70017_53_61,5502053,53,2,55,1,532103,2021
64899_53_77,6003053,53,3,60,1,532103,2021
88198_53_77,11203053,53,3,112,1,532103,2021
77006_53_77,8703053,53,3,87,1,532103,2021
61829_53_77,11203053,53,3,112,1,532103,2021
84761_53_77,7603053,53,3,76,1,532103,2021
66971_53_77,11203053,53,3,112,1,532103,2021
84538_53_77,11203053,53,3,112,1,532103,2021
90268_53_33,5703053,53,3,57,1,532103,2021
73358_53_33,11503053,53,3,115,1,532103,2021
54849_53_33,10403053,53,3,104,1,532103,2021
91565_53_33,3601053,53,1,36,1,532003,2020
64855_53_33,5703053,53,3,57,1,532103,2021
82163_53_33,5502053,53,2,55,1,532103,2021
97780_53_33,4702053,53,2,47,1,532103,2021
94899_53_33,1001053,53,1,10,1,532003,2020
86823_53_47,11203053,53,3,112,1,532103,2021
50371_53_61,5703053,53,3,57,1,532103,2021
50388_53_33,5703053,53,3,57,1,532103,2021
50392_53_33,5703053,53,3,57,1,532103,2021
50440_53_73,5703053,53,3,57,1,532103,2021
50447_53_73,5703053,53,3,57,1,532103,2021
50455_53_73,5703053,53,3,57,1,532103,2021
50460_53_55,5703053,53,3,57,1,532103,2021
50467_53_55,5703053,53,3,57,1,532103,2021
80188_53_55,5703053,53,3,57,1,532103,2021
79132_53_29,5703053,53,3,57,1,532103,2021
50485_53_31,5703053,53,3,57,1,532103,2021
50492_53_29,5703053,53,3,57,1,532103,2021
50503_53_31,5703053,53,3,57,1,532103,2021
50508_53_31,5703053,53,3,57,1,532103,2021
79127_53_35,5703053,53,3,57,1,532103,2021
78439_53_53,5703053,53,3,57,1,532103,2021
50542_53_55,5703053,53,3,57,1,532103,2021
50549_53_55,5703053,53,3,57,1,532103,2021
50554_53_9,5703053,53,3,57,1,532103,2021
50595_53_9,5703053,53,3,57,1,532103,2021
50631_53_9,5703053,53,3,57,1,532103,2021
50633_53_9,5703053,53,3,57,1,532103,2021
50668_53_9,5703053,53,3,57,1,532103,2021
50716_53_9,5703053,53,3,57,1,532103,2021
50720_53_27,5703053,53,3,57,1,532103,2021
50723_53_27,5703053,53,3,57,1,532103,2021
50733_53_27,5703053,53,3,57,1,532103,2021
50746_53_49,5703053,53,3,57,1,532103,2021
50758_53_49,5703053,53,3,57,1,532103,2021
59670_53_73,6403053,53,3,64,1,532103,2021
53941_53_9,6203053,53,3,62,1,532103,2021
56589_53_47,11203053,53,3,112,1,532103,2021
63667_53_25,6003053,53,3,60,1,532103,2021
59867_53_25,11203053,53,3,112,1,532103,2021
52118_53_77,10503053,53,3,105,1,532103,2021
97389_53_39,11203053,53,3,112,1,532103,2021
74387_53_49,10803053,53,3,108,1,532103,2021
50765_53_49,5703053,53,3,57,1,532103,2021
50821_53_9,5703053,53,3,57,1,532103,2021
50825_53_9,5703053,53,3,57,1,532103,2021
50834_53_9,5703053,53,3,57,1,532103,2021
69279_53_1,11203053,53,3,112,1,532103,2021
54413_53_1,11203053,53,3,112,1,532103,2021
64851_53_45,1301053,53,1,13,1,532003,2020
58552_53_1,11203053,53,3,112,1,532103,2021
96411_53_1,11203053,53,3,112,1,532103,2021
52453_53_1,11203053,53,3,112,1,532103,2021
51009_53_1,11203053,53,3,112,1,532103,2021
62825_53_1,11203053,53,3,112,1,532103,2021
76135_53_17,11203053,53,3,112,1,532103,2021
55570_53_17,7603053,53,3,76,1,532103,2021
86958_53_17,11203053,53,3,112,1,532103,2021
56842_53_17,11203053,53,3,112,1,532103,2021
91265_53_19,3001053,53,1,30,1,532003,2020
93590_53_19,3201053,53,1,32,1,532003,2020
95108_53_19,3201053,53,1,32,1,532003,2020
82593_53_19,2701053,53,1,27,1,532003,2020
73664_53_19,3201053,53,1,32,1,532003,2020
75032_53_3,11203053,53,3,112,1,532103,2021
80925_53_61,7103053,53,3,71,1,532103,2021
50372_53_61,5703053,53,3,57,1,532103,2021
84368_53_63,10003053,53,3,100,1,532103,2021
81804_53_63,11003053,53,3,110,1,532103,2021
80738_53_63,10103053,53,3,101,1,532103,2021
52715_53_63,10903053,53,3,109,1,532103,2021
81559_53_63,8703053,53,3,87,1,532103,2021
63098_53_77,7603053,53,3,76,1,532103,2021
85043_53_77,7603053,53,3,76,1,532103,2021
67244_53_77,8703053,53,3,87,1,532103,2021
52242_53_77,11203053,53,3,112,1,532103,2021
52968_53_77,11203053,53,3,112,1,532103,2021
78886_53_77,11603053,53,3,116,1,532103,2021
63290_53_77,11203053,53,3,112,1,532103,2021
63319_53_33,11003053,53,3,110,1,532103,2021
91104_53_33,10903053,53,3,109,1,532103,2021
74781_53_33,11103053,53,3,111,1,532103,2021
84600_53_33,5803053,53,3,58,1,532103,2021
72951_53_33,8403053,53,3,84,1,532103,2021
98038_53_33,7303053,53,3,73,1,532103,2021
51129_53_33,7503053,53,3,75,1,532103,2021
93135_53_47,10703053,53,3,107,1,532103,2021
72417_53_47,8703053,53,3,87,1,532103,2021
58180_53_47,7603053,53,3,76,1,532103,2021
68761_53_47,11203053,53,3,112,1,532103,2021
52922_53_47,6903053,53,3,69,1,532103,2021
74019_53_47,11203053,53,3,112,1,532103,2021
68092_53_47,11203053,53,3,112,1,532103,2021
98815_53_5,6003053,53,3,60,1,532103,2021
54879_53_5,7603053,53,3,76,1,532103,2021
80551_53_19,11403053,53,3,114,1,532103,2021
63761_53_19,11003053,53,3,110,1,532103,2021
74498_53_21,11203053,53,3,112,1,532103,2021
66540_53_21,7603053,53,3,76,1,532103,2021
68364_53_5,6003053,53,3,60,1,532103,2021
64348_53_5,6003053,53,3,60,1,532103,2021
87261_53_5,11203053,53,3,112,1,532103,2021
66905_53_5,11203053,53,3,112,1,532103,2021
58623_53_5,11203053,53,3,112,1,532103,2021
84539_53_5,11203053,53,3,112,1,532103,2021
80803_53_5,11203053,53,3,112,1,532103,2021
58356_53_47,5302053,53,2,53,1,532103,2021
70578_53_63,8803053,53,3,88,1,532103,2021
96819_53_63,8903053,53,3,89,1,532103,2021
72485_53_63,11203053,53,3,112,1,532103,2021
76717_53_63,11203053,53,3,112,1,532103,2021
85338_53_63,11203053,53,3,112,1,532103,2021
71297_53_63,11203053,53,3,112,1,532103,2021
92379_53_5,9903053,53,3,99,1,532103,2021
53879_53_5,11203053,53,3,112,1,532103,2021
83613_53_7,8703053,53,3,87,1,532103,2021
97178_53_7,3801053,53,1,38,1,532103,2021
92208_53_63,11203053,53,3,112,1,532103,2021
51685_53_63,8803053,53,3,88,1,532103,2021
51839_53_63,11303053,53,3,113,1,532103,2021
61186_53_21,11203053,53,3,112,1,532103,2021
57003_53_21,11203053,53,3,112,1,532103,2021
87440_53_21,11203053,53,3,112,1,532103,2021
79812_53_21,11203053,53,3,112,1,532103,2021
62210_53_59,701053,53,1,7,1,532003,2020
78827_53_59,7503053,53,3,75,1,532103,2021
64239_53_59,301053,53,1,3,1,531903,2019
90632_53_59,601053,53,1,6,1,532003,2020
94528_53_75,8703053,53,3,87,1,531903,2019
63697_53_75,8703053,53,3,87,1,532103,2021
91160_53_75,8703053,53,3,87,1,532103,2021
97100_53_75,8703053,53,3,87,1,531903,2019
95982_53_75,8703053,53,3,87,1,531903,2019
87881_53_75,8703053,53,3,87,1,531903,2019
59496_53_75,8703053,53,3,87,1,531903,2019
50377_53_31,5703053,53,3,57,1,532103,2021
79147_53_31,5703053,53,3,57,1,532103,2021
50498_53_31,5703053,53,3,57,1,532103,2021
79103_53_31,5703053,53,3,57,1,532103,2021
