PLT_CN,STATECD,INVYR,PLOT_FIADB
22953696010497,6,2007,61919
8891104010901,6,2006,61923
13081271010497,6,2005,61931
23818941010900,6,2002,61936
23707858010900,6,2001,61944
29880894010497,6,2009,61983
13092791010497,6,2005,61986
23680545010900,6,2001,61987
29879046010497,6,2009,61992
23712486010900,6,2001,62011
23684705010900,6,2001,62016
22931630010497,6,2008,62028
22953266010497,6,2007,62058
29879713010497,6,2009,62061
29880811010497,6,2009,62065
22953195010497,6,2007,62101
13175046010497,6,2005,62115
8891476010901,6,2006,62116
29879112010497,6,2009,62149
29880532010497,6,2009,62158
8963957010901,6,2006,62171
22953692010497,6,2006,62172
13075920010497,6,2005,62181
29881134010497,6,2009,62217
22931549010497,6,2008,62220
23971028010900,6,2002,62225
13114904010497,6,2005,62226
29880393010497,6,2009,62231
8959628010901,6,2006,62233
13177635010497,6,2005,62236
24239452010900,6,2003,62246
29879111010497,6,2009,62252
22953162010497,6,2007,62286
24365739010900,6,2003,62317
22931240010497,6,2008,62319
13247046020004,6,2009,62328
12393556010497,6,2002,62331
24339884010900,6,2003,62336
25051915010900,6,2004,62353
29880617010497,6,2009,62357
23697369010900,6,2001,62396
29880568010497,6,2009,62404
25143635010900,6,2004,62406
22930043010497,6,2008,62414
22953155010497,6,2007,62418
13153466010497,6,2005,62430
13068850010497,6,2005,62432
13182183010497,6,2005,62440
29880815010497,6,2009,62447
29880337010497,6,2009,62452
22931712010497,6,2008,62462
25036168010900,6,2004,62514
24228643010900,6,2003,62518
23771956010900,6,2002,62525
29879957010497,6,2009,62530
13133998010497,6,2005,62577
23740722010900,6,2001,62579
23808441010900,6,2002,62596
29879542010497,6,2009,62632
23800784010900,6,2002,62634
29880377010497,6,2009,62636
23816970010900,6,2002,62640
24296397010900,6,2003,62647
24982223010900,6,2004,62653
24230416010900,6,2003,62656
23835096010900,6,2002,62660
24254268010900,6,2003,62670
23676909010900,6,2001,62674
25001535010900,6,2004,62685
22953528010497,6,2007,62691
23809851010900,6,2002,62708
29394921010497,6,2008,62711
24318205010900,6,2003,62754
25120766010900,6,2004,62758
13095372010497,6,2005,62760
23793285010900,6,2002,62762
8899118010901,6,2006,62816
24287377010900,6,2003,62822
13098018010497,6,2005,62830
23688736010900,6,2001,62847
23835256010900,6,2002,62848
24267241010900,6,2003,62852
22953274010497,6,2007,62882
8929125010901,6,2006,62892
29880302010497,6,2009,62904
22953091010497,6,2007,62914
13077463010497,6,2005,62925
29881364010497,6,2009,62929
23796263010900,6,2002,62959
25053651010900,6,2004,62965
22953428010497,6,2007,62970
23959916010900,6,2002,62974
8900709010901,6,2006,62979
25160745010900,6,2004,62985
13191269010497,6,2004,62994
312097531489998,6,2005,63001
22953549010497,6,2007,63038
13170786010497,6,2005,63043
13100933010497,6,2005,63046
13089892010497,6,2005,63056
23980972010900,6,2002,63060
13108300010497,6,2005,63079
29880632010497,6,2009,63101
8896994010901,6,2006,63108
24987708010900,6,2004,63118
23668640010900,6,2001,63122
8969566010901,6,2006,63131
22953654010497,6,2007,63132
13106001010497,6,2005,63135
24328730010900,6,2003,63143
24274658010900,6,2003,63155
22931792010497,6,2008,63161
13149201010497,6,2005,63169
23739938010900,6,2001,63171
22930062010497,6,2008,63183
23755450010900,6,2001,63227
23694467010900,6,2001,63236
22953275010497,6,2007,63267
8949543010901,6,2006,63272
23981174010900,6,2002,63273
8941095010901,6,2006,63304
22953520010497,6,2006,63305
8967863010901,6,2006,63314
23977218010900,6,2002,63362
29880968010497,6,2009,63365
23777722010900,6,2002,63370
13150327010497,6,2005,63375
29880402010497,6,2009,63382
8961864010901,6,2006,63386
24310764010900,6,2003,63387
22953546010497,6,2007,63393
13156602010497,6,2005,63399
22929959010497,6,2008,63400
13124972010497,6,2005,63411
22930236010497,6,2008,63428
23837433010900,6,2002,63446
29879913010497,6,2009,63451
22930292010497,6,2008,63455
14551454010497,6,2004,63465
23647054010900,6,2001,63480
22931407010497,6,2008,63482
23787235010900,6,2002,63531
24232658010900,6,2003,63534
23704314010900,6,2001,63544
8966515010901,6,2006,63546
22953158010497,6,2007,63550
29880404010497,6,2009,63571
13129250010497,6,2005,63574
24253139010900,6,2003,63577
22953571010497,6,2007,63581
23653543010900,6,2001,63587
23758792010900,6,2001,63591
23989341010900,6,2002,63593
29880697010497,6,2009,63601
23839506010900,6,2002,63602
22953293010497,6,2006,63605
13086500010497,6,2005,63612
13129694010497,6,2005,63627
29880872010497,6,2009,63636
29879574010497,6,2009,63637
8982267010901,6,2005,63638
23712895010900,6,2001,63655
23692594010900,6,2001,63662
29880506010497,6,2009,63676
8959967010901,6,2006,63701
22953521010497,6,2007,63707
23996848010900,6,2002,63715
22953099010497,6,2007,63724
29879443010497,6,2009,63725
29880452010497,6,2009,63729
24317906010900,6,2003,63753
25124668010900,6,2004,63757
22953073010497,6,2007,63759
24983995010900,6,2004,63784
22953154010497,6,2007,63788
13099527010497,6,2005,63789
29880618010497,6,2009,63793
24213690010900,6,2003,63794
8899027010901,6,2006,63799
22953148010497,6,2007,63800
24288084010900,6,2003,63813
24307796010900,6,2003,63814
13144288010497,6,2005,63819
8906698010901,6,2006,63821
22953075010497,6,2007,63834
22822358010497,6,2007,63846
29881112010497,6,2009,63847
29880860010497,6,2009,63854
13144024010497,6,2005,63880
24326433010900,6,2003,63902
25011312010900,6,2004,63910
25034801010900,6,2004,63918
22953645010497,6,2007,63920
23814661010900,6,2002,63926
22953164010497,6,2007,63938
13244516010497,6,2004,63946
13185504010497,6,2005,63948
23806484010900,6,2002,63978
8889971010901,6,2006,63979
25063584010900,6,2004,63996
25159162010900,6,2004,64007
22953188010497,6,2007,64016
8937343010901,6,2006,64023
25021629010900,6,2004,64040
13112415010497,6,2005,64046
29881130010497,6,2009,64055
23749767010900,6,2001,64059
24312680010900,6,2003,64060
13151783010497,6,2005,64061
24996073010900,6,2004,64062
22931772010497,6,2008,64064
23663262010900,6,2001,64104
24271058010900,6,2003,64112
22931922010497,6,2008,64113
8891348010901,6,2006,64114
22930554010497,6,2008,64118
13165634010497,6,2005,64120
22953463010497,6,2007,64132
22953248010497,6,2007,64136
22930314010497,6,2008,64149
29880447010497,6,2009,64150
23963283010900,6,2002,64155
8938439010901,6,2006,64169
8900291010901,6,2006,64200
22931581010497,6,2008,64210
24236095010900,6,2003,64221
13181383010497,6,2005,64228
22953328010497,6,2007,64234
24999380010900,6,2004,64252
13169350010497,6,2005,64255
25002190010900,6,2004,64273
8943132010901,6,2006,64293
22931451010497,6,2008,64297
29394859010497,6,2008,64315
22930569010497,6,2008,64320
8890131010901,6,2006,64321
29880790010497,6,2009,64330
22953659010497,6,2007,64331
23793716010900,6,2002,64363
13112883010497,6,2005,64364
23979718010900,6,2002,64370
22953465010497,6,2007,64373
22931763010497,6,2008,64374
24223046010900,6,2003,64398
25061195010900,6,2004,64401
22953566010497,6,2007,64402
29880103010497,6,2009,64407
25051736010900,6,2004,64409
23692780010900,6,2001,64415
22930253010497,6,2008,64425
24265332010900,6,2003,64454
23771474010900,6,2002,64466
29881366010497,6,2009,64494
24241138010900,6,2003,64504
13234102010497,6,2001,64506
29878956010497,6,2009,64507
22953207010497,6,2007,64508
13160014010497,6,2005,64513
24332042010900,6,2003,64519
22931544010497,6,2008,64525
23955074010900,6,2002,64553
23994080010900,6,2002,64563
22931873010497,6,2008,64594
8944273010901,6,2006,64610
13077240010497,6,2005,64614
24298633010900,6,2003,64650
8962886010901,6,2006,64667
13132123010497,6,2005,64676
29880221010497,6,2009,64677
23962832010900,6,2002,64692
8943832010901,6,2006,64694
22953596010497,6,2007,64696
23749483010900,6,2001,64700
22953300010497,6,2007,64701
23686685010900,6,2001,64713
22931964010497,6,2008,64725
29881200010497,6,2009,64728
22953322010497,6,2007,64766
8902071010901,6,2006,64772
24296248010900,6,2003,64799
29880711010497,6,2009,64821
24342436010900,6,2003,64832
13095248010497,6,2005,64834
24214635010900,6,2003,64847
22931823010497,6,2008,64860
25007940010900,6,2004,64884
24273131010900,6,2003,64922
22930718010497,6,2008,64928
22931878010497,6,2008,64933
8934847010901,6,2006,64935
24990988010900,6,2004,64936
24248514010900,6,2003,64941
8974845010901,6,2005,64952
23691074010900,6,2001,64956
24301820010900,6,2003,65011
24278693010900,6,2003,65030
23961119010900,6,2002,65047
13118710010497,6,2005,65049
29879321010497,6,2009,65053
25141202010900,6,2004,65074
22930248010497,6,2008,65080
29880706010497,6,2009,65091
22953548010497,6,2007,65118
22930163010497,6,2008,65124
22931779010497,6,2008,65127
22953436010497,6,2007,65133
13071897010497,6,2005,65134
22953679010497,6,2007,65158
23727423010900,6,2001,65160
23644776010900,6,2001,65162
13168811010497,6,2005,65183
29881123010497,6,2009,65184
8910837010901,6,2006,65203
22953656010497,6,2007,65205
22931887010497,6,2008,65214
29880547010497,6,2009,65217
24243973010900,6,2003,65240
22953454010497,6,2007,65242
13141553010497,6,2005,65248
29394794010497,6,2008,65273
22931560010497,6,2008,65282
22930247010497,6,2008,65292
8942343010901,6,2006,65311
22952935010497,6,2007,65331
23761392010900,6,2001,65372
22821746010497,6,2007,65400
23980838010900,6,2002,65404
8943949010901,6,2006,65413
22953378010497,6,2006,65418
8892187010901,6,2006,65435
24254463010900,6,2003,65452
23648791010900,6,2001,65457
25011989010900,6,2004,65470
24322341010900,6,2003,65476
25156405010900,6,2004,65481
8969416010901,6,2006,65485
25045136010900,6,2004,65496
22929979010497,6,2008,65498
23951515010900,6,2002,65511
25003345010900,6,2004,65594
22953175010497,6,2007,65613
25019551010900,6,2004,65623
25038763010900,6,2004,65649
24236707010900,6,2003,65663
24316924010900,6,2003,65682
29880371010497,6,2009,65725
23717895010900,6,2001,65743
23725607010900,6,2001,65753
22953698010497,6,2007,65758
8971332010901,6,2006,65788
23821119010900,6,2002,65800
29879626010497,6,2009,65803
24244493010900,6,2003,65817
8958121010901,6,2006,65822
29880147010497,6,2009,65870
25036670010900,6,2004,65871
22930164010497,6,2008,65885
8954417010901,6,2006,65893
22931682010497,6,2008,65903
23699007010900,6,2001,65911
22931960010497,6,2008,65914
22930593010497,6,2008,65927
13068611010497,6,2005,65934
23747266010900,6,2001,65939
8903784010901,6,2006,65971
13150722010497,6,2005,65977
23946200010900,6,2002,65983
29880557010497,6,2009,65989
23981317010900,6,2002,65991
23649167010900,6,2001,65997
13176798010497,6,2005,66004
8973064010901,6,2006,66012
29880570010497,6,2009,66014
23705434010900,6,2001,66019
23775434010900,6,2002,66023
8947794010901,6,2006,66072
23679136010900,6,2001,66086
24289661010900,6,2003,66101
22931691010497,6,2008,66102
23978431010900,6,2002,66112
25127505010900,6,2004,66118
22821911010497,6,2007,66130
22931635010497,6,2008,66134
23973928010900,6,2002,66141
22930014010497,6,2008,66171
22931785010497,6,2008,66182
8975896010901,6,2006,66195
22931802010497,6,2008,66203
13147580010497,6,2005,66218
13121820010497,6,2005,66243
23770838010900,6,2002,66254
24256168010900,6,2003,66280
24331859010900,6,2003,66304
13081934010497,6,2005,66325
8955190010901,6,2006,66329
13193725010497,6,2004,66337
13073778010497,6,2005,66338
13074197010497,6,2005,66339
23958889010900,6,2002,66353
22953526010497,6,2007,66362
8952451010901,6,2006,66378
13183742010497,6,2005,66393
8911978010901,6,2006,66400
23979918010900,6,2002,66407
22931722010497,6,2008,66408
23704683010900,6,2001,66411
8936244010901,6,2006,66413
22953563010497,6,2007,66437
23997033010900,6,2002,66453
22930892010497,6,2008,66458
22930267010497,6,2008,66461
8979245010901,6,2005,66465
23738388010900,6,2001,66468
22930321010497,6,2008,66471
23795309010900,6,2002,66480
22931822010497,6,2008,66488
24272560010900,6,2003,66491
23729915010900,6,2001,66502
23950184010900,6,2002,66530
23741114010900,6,2001,66541
23778553010900,6,2002,66545
24993169010900,6,2004,66553
29879939010497,6,2009,66559
22953560010497,6,2007,66566
24281289010900,6,2003,66576
22953112010497,6,2007,66586
8904748010901,6,2006,66588
8939808010901,6,2006,66592
23714571010900,6,2001,66614
29394784010497,6,2008,66631
8977023010901,6,2005,66652
22930264010497,6,2008,66678
29880611010497,6,2009,66684
22953418010497,6,2007,66685
29881260010497,6,2009,66700
23650995010900,6,2001,66711
13109503010497,6,2005,66715
8911698010901,6,2006,66729
26123369010900,6,2003,66750
8907623010901,6,2006,66751
29396157010497,6,2007,66783
22953542010497,6,2007,66792
23656157010900,6,2001,66804
23989617010900,6,2002,66812
25150002010900,6,2004,66829
8903195010901,6,2006,66835
24293685010900,6,2003,66848
22930336010497,6,2008,66856
23690380010900,6,2001,66881
22953044010497,6,2007,66882
23755996010900,6,2001,66883
23685374010900,6,2001,66897
13157449010497,6,2005,66914
23971937010900,6,2002,66917
25024980010900,6,2004,66921
25004122010900,6,2004,66933
13121251010497,6,2005,66965
24253534010900,6,2003,66968
23781462010900,6,2002,66988
22952861010497,6,2007,67003
29879716010497,6,2009,67026
8914873010901,6,2006,67052
23777954010900,6,2002,67060
22931832010497,6,2008,67076
25022987010900,6,2004,67093
41118537010497,6,2002,67097
23835894010900,6,2002,67113
22929952010497,6,2008,67124
8920500010901,6,2006,67139
25126660010900,6,2004,67151
22931582010497,6,2008,67196
23650198010900,6,2001,67204
8923502010901,6,2006,67253
8906898010901,6,2006,67260
24341459010900,6,2003,67268
13120235010497,6,2005,67272
22931870010497,6,2008,67274
22953502010497,6,2007,67276
8972825010901,6,2006,67282
24338261010900,6,2003,67293
25149118010900,6,2004,67323
25058260010900,6,2004,67337
8908699010901,6,2006,67350
8965195010901,6,2006,67356
23660697010900,6,2001,67396
23790282010900,6,2002,67410
25054312010900,6,2004,67424
23831055010900,6,2002,67431
25028516010900,6,2004,67470
8968411010901,6,2006,67471
29881029010497,6,2009,67482
29394917010497,6,2008,67497
23710891010900,6,2001,67498
23813703010900,6,2002,67510
22931906010497,6,2008,67539
8935129010901,6,2006,67566
22953098010497,6,2007,67579
24340120010900,6,2003,67587
25042853010900,6,2004,67605
23977412010900,6,2002,67608
23802537010900,6,2002,67614
23840289010900,6,2002,67622
22930013010497,6,2008,67626
23966258010900,6,2002,67632
29879954010497,6,2009,67644
13083769010497,6,2005,67649
22952981010497,6,2007,67668
22953695010497,6,2007,67671
25033622010900,6,2004,67687
8910176010901,6,2006,67698
25160302010900,6,2004,67709
22953058010497,6,2007,67711
29880622010497,6,2009,67743
13107286010497,6,2005,67750
8930375010901,6,2006,67764
13170122010497,6,2005,67766
29880502010497,6,2009,67781
23753596010900,6,2001,67788
25147862010900,6,2004,67806
13162967010497,6,2005,67826
22953627010497,6,2006,67846
13167962010497,6,2005,67860
25152936010900,6,2004,67863
22931644010497,6,2008,67871
24974047010900,6,2004,67880
23767767010900,6,2002,67887
13133823010497,6,2005,67898
13082812010497,6,2005,67902
25059259010900,6,2004,67916
23701914010900,6,2001,67919
29880531010497,6,2009,67928
22953667010497,6,2007,67930
13088193010497,6,2005,67950
13193408010497,6,2004,67973
22953279010497,6,2007,67992
25163015010900,6,2004,68009
23658873010900,6,2001,68014
22953606010497,6,2007,68043
22931536010497,6,2008,68045
8888431010901,6,2006,68056
29879089010497,6,2009,68079
23724435010900,6,2001,68096
24978832010900,6,2004,68105
29880699010497,6,2009,68106
25006936010900,6,2004,68109
22953617010497,6,2007,68115
22931798010497,6,2008,68141
24212817010900,6,2003,68151
22953278010497,6,2007,68162
24231918010900,6,2003,68175
13126992010497,6,2005,68180
24219916010900,6,2003,68190
22931368010497,6,2008,68199
22953085010497,6,2007,68205
13161096010497,6,2005,68287
23703211010900,6,2001,68288
23967232010900,6,2002,68290
29879085010497,6,2009,68295
13180836010497,6,2005,68306
24278289010900,6,2003,68327
23836074010900,6,2002,68363
25038588010900,6,2004,68365
8979562010901,6,2005,68386
24329001010900,6,2003,68387
22953320010497,6,2007,68391
24989894010900,6,2004,68394
23761156010900,6,2001,68399
13121974010497,6,2005,68419
29879830010497,6,2009,68427
8965735010901,6,2006,68430
23661748010900,6,2001,68432
23796644010900,6,2002,68433
13148559010497,6,2005,68434
23760656010900,6,2001,68442
29880054010497,6,2009,68446
23737111010900,6,2001,68468
24213109010900,6,2003,68471
22931847010497,6,2008,68477
22953584010497,6,2007,68493
29881127010497,6,2009,68510
8948609010901,6,2006,68603
23965461010900,6,2002,68608
8934226010901,6,2006,68617
24278898010900,6,2003,68620
13141300010497,6,2005,68633
22952832010497,6,2007,68686
22930183010497,6,2008,68695
25144084010900,6,2004,68699
24234904010900,6,2003,68708
24981284010900,6,2004,68711
24305613010900,6,2003,68712
24337015010900,6,2003,68740
8950059010901,6,2006,68741
24256905010900,6,2003,68754
29881058010497,6,2009,68770
23758640010900,6,2001,68776
25009771010900,6,2004,68779
23708086010900,6,2001,68790
23722087010900,6,2001,68794
23839941010900,6,2002,68801
24272107010900,6,2003,68802
29879126010497,6,2009,68810
24310911010900,6,2003,68823
13115407010497,6,2005,68831
13235673010497,6,2001,68845
25052042010900,6,2004,68846
24255718010900,6,2003,68865
29394840010497,6,2008,68880
23765133010900,6,2002,68902
8952286010901,6,2006,68914
23991465010900,6,2002,68934
24986586010900,6,2004,68974
22953494010497,6,2007,68977
8966606010901,6,2006,68992
22930306010497,6,2008,69007
8961387010901,6,2006,69013
8889212010901,6,2006,69038
22953597010497,6,2007,69043
13093898010497,6,2005,69090
29879134010497,6,2009,69093
22953144010497,6,2007,69099
